run_id,dataset_id,strategy,seed,split_id,embedding_id,model,val_auprc,test_auprc,val_auroc,test_auroc,test_f1,test_mcc,schema_path,model_path,preds_test_path,align_train_method,align_val_method,align_test_method
20260125T185907Z,amp_case_study_v1,splits,1,amp_case_study_v1__random__seed_1,embedding_esm2_t6_8M_UR50D_mean_last_bs4,knn,1.0,0.8960740831370988,1.0,0.9299421106816763,0.8286099865047234,0.7296261698729062,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_1/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_1/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_1/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185907Z,amp_case_study_v1,splits,1,amp_case_study_v1__random__seed_1,embedding_esm2_t6_8M_UR50D_mean_last_bs4,knn,1.0,0.9036875172411113,1.0,0.9215137147531679,0.7943262411347518,0.6989883557497689,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_1/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_1/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_1/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185907Z,amp_case_study_v1,splits,7,amp_case_study_v1__random__seed_7,embedding_esm2_t6_8M_UR50D_mean_last_bs4,knn,1.0,0.876147968558627,1.0,0.9094661622530474,0.7785613540197461,0.6668135778178039,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_7/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_7/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_7/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185907Z,amp_case_study_v1,splits,7,amp_case_study_v1__random__seed_7,embedding_esm2_t6_8M_UR50D_mean_last_bs4,knn,1.0,0.8919667414192117,1.0,0.9169560426718308,0.8102981029810298,0.7059019935732617,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_7/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_7/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_7/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185907Z,amp_case_study_v1,splits,13,amp_case_study_v1__random__seed_13,embedding_esm2_t6_8M_UR50D_mean_last_bs4,knn,1.0,0.8718603987453128,1.0,0.8946483155026913,0.7688022284122563,0.6548850740842669,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_13/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_13/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_13/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185907Z,amp_case_study_v1,splits,13,amp_case_study_v1__random__seed_13,embedding_esm2_t6_8M_UR50D_mean_last_bs4,knn,1.0,0.8911408295903256,1.0,0.9091032404547656,0.7869318181818182,0.6880897126910813,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_13/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_13/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_13/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185907Z,amp_case_study_v1,splits,21,amp_case_study_v1__random__seed_21,embedding_esm2_t6_8M_UR50D_mean_last_bs4,knn,1.0,0.8794970178960153,1.0,0.9139768549111303,0.7833572453371592,0.6764367962359396,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_21/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_21/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_21/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185907Z,amp_case_study_v1,splits,21,amp_case_study_v1__random__seed_21,embedding_esm2_t6_8M_UR50D_mean_last_bs4,knn,1.0,0.8998749519289249,1.0,0.9238342877176581,0.7874659400544959,0.6715829888848717,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_21/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_21/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_21/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185907Z,amp_case_study_v1,splits,42,amp_case_study_v1__random__seed_42,embedding_esm2_t6_8M_UR50D_mean_last_bs4,knn,1.0,0.8883565790401187,1.0,0.9092701548385473,0.7888111888111888,0.6801008523465396,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_42/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_42/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_42/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185907Z,amp_case_study_v1,splits,42,amp_case_study_v1__random__seed_42,embedding_esm2_t6_8M_UR50D_mean_last_bs4,knn,1.0,0.9043354816233429,1.0,0.9145186063206397,0.7994467496542186,0.6963628183395107,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_42/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_42/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_42/models/knn/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
